Donor_ID	Sample_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30	Signature.33	Signature.36	Signature.38	Signature.51	Signature.52	Signature.MMR1	Signature.MMR2	Signature.PLATINUM	Signature.N1	Signature.N2	Signature.N3	Signature.N4	Signature.N5	Signature.N6	Signature.N7	Signature.N8	Signature.N9	Signature.N10	Signature.N11	Signature.N12	del.mh	del.rep	del.none	ins	clustered_del_1-10Kb	clustered_del_10-100Kb	clustered_del_100Kb-1Mb	clustered_del_1Mb-10Mb	clustered_del_>10Mb	clustered_tds_1-10Kb	clustered_tds_10-100Kb	clustered_tds_100Kb-1Mb	clustered_tds_1Mb-10Mb	clustered_tds_>10Mb	clustered_inv_1-10Kb	clustered_inv_10-100Kb	clustered_inv_100Kb-1Mb	clustered_inv_1Mb-10Mb	clustered_inv_>10Mb	clustered_trans	non-clustered_del_1-10Kb	non-clustered_del_10-100Kb	non-clustered_del_100Kb-1Mb	non-clustered_del_1Mb-10Mb	non-clustered_del_>10Mb	non-clustered_tds_1-10Kb	non-clustered_tds_10-100Kb	non-clustered_tds_100Kb-1Mb	non-clustered_tds_1Mb-10Mb	non-clustered_tds_>10Mb	non-clustered_inv_1-10Kb	non-clustered_inv_10-100Kb	non-clustered_inv_100Kb-1Mb	non-clustered_inv_1Mb-10Mb	non-clustered_inv_>10Mb	non-clustered_trans
CPCT02330104	CPCT02330104T	504.176842105263	1713.10087719298	0	0	0	0	0	194.568245614035	0	0	0	0	1184.91561403509	0	0	0	0	571.700526315789	0	0	0	0	0	0	0	0	0	0	0	548.692456140351	0	0	0	0	0	190.566842105263	192.067368421053	0	421.647894736842	0	0	0	0	0	0	0	0	0	0	0	102	176	142	145	2	0	0	4	0	2	0	2	0	0	4	0	8	11	0	24	4	0	0	2	2	4	0	0	2	4	30	8	6	9	6	62
CPCT02340025	CPCT02340025T	464.051372428074	390.46393796537	1981.85478257038	0	0	0	0	3188.28823192492	0	0	0	0	553.157245450941	0	0	0	259.308102392387	1037.23240956955	0	0	0	0	0	0	0	0	0	0	0	1282.52385777856	0	0	0	0	0	834.491518702912	609.22386218443	0	761.404679032471	0	0	0	0	0	0	0	0	0	0	0	871	299	270	584	14	0	0	0	4	16	0	0	0	4	65	0	0	0	2	34	6	2	0	0	2	12	0	0	2	4	483	46	8	10	36	88
CPCT02340037	CPCT02340037T	626.989209909846	1227.95811741322	937.731667494853	0	0	0	0	626.989209909846	0	0	0	0	850.663732519344	0	0	0	0	540.42166536523	0	0	0	0	0	0	0	0	0	0	0	522.90800028395	0	0	0	0	0	474.870518918151	312.243628877689	0	847.160999503088	0	0	0	0	0	0	0	0	0	0	0	93	119	72	355	14	0	0	2	0	8	0	0	0	0	6	0	6	4	0	6	8	6	0	2	6	10	2	4	4	4	124	34	20	12	2	26
CPCT02340047	CPCT02340047T	493.357485814055	691.303360977739	1292.67699694457	0	0	0	0	1441.38760366652	0	0	0	0	1078.65429943256	0	0	0	115.049759930161	317.014840680925	0	0	0	0	0	0	0	0	0	0	0	630.512876473156	0	0	0	0	0	270.793976429507	575.248799650807	0	0	0	0	0	0	0	0	0	0	0	0	0	137	77	87	169	2	2	0	0	2	2	0	0	0	3	12	0	2	0	2	8	4	6	0	0	10	4	2	0	0	9	246	70	38	22	4	108
CPCT02340049	CPCT02340049T	0	322.400116312882	1134.92875835999	0	0	0	0	2689.17854027334	0	0	0	0	0	0	0	0	9803.57487641756	0	0	0	0	0	0	0	0	0	0	0	0	1190.67083454493	0	0	0	0	0	584.036347775516	1143.46583309101	0	0	0	0	0	0	0	0	0	0	0	0	0	141	326	113	441	20	2	4	4	0	8	4	6	6	0	18	2	20	6	2	16	4	4	4	0	0	12	6	6	2	0	134	34	26	2	6	18
CPCT02340058	CPCT02340058T	1861.02496072613	584.693663815675	1042.95356955839	0	0	0	0	887.534997381742	0	0	0	0	547.713038924769	0	0	0	0	1664.62785826497	0	0	0	0	0	0	0	0	0	0	0	979.486821434805	0	0	0	0	0	429.774829813231	288.848664688427	0	0	0	0	0	0	0	0	0	0	0	0	0	152	308	92	223	68	14	30	71	34	36	12	24	54	63	44	30	67	113	71	268	22	6	6	11	6	10	2	6	18	13	74	8	69	97	25	74
CPCT02340060	CPCT02340060T	1111.41029542285	142.630150881197	619.738049955623	0	0	0	0	2049.55509065551	0	0	0	0	334.477748193229	0	0	0	218.465195891974	463.045771522759	0	0	0	0	0	0	0	0	0	0	0	2485.4810447572	0	0	0	0	0	226.50069735007	160.207810320781	0	0	0	0	0	0	0	0	0	0	0	0	0	88	264	95	188	38	20	15	40	50	46	8	16	50	36	48	21	60	90	105	474	34	2	5	26	16	26	6	4	32	12	142	69	74	38	43	168
CPCT02340066	CPCT02340066T	1041.62674698795	258.399698795181	215.249457831325	0	0	0	0	499.238253012048	0	0	0	0	0	0	0	0	156.545060240964	3491.15554216867	0	0	0	0	0	0	0	0	0	0	0	1146.49186746988	0	0	0	0	0	959.340240963855	185.646385542169	0	329.146024096386	0	0	0	0	0	0	0	0	0	0	0	261	358	227	548	22	2	12	16	0	18	2	4	17	8	14	4	21	30	16	51	20	2	6	14	12	14	2	6	5	12	78	10	15	30	18	75
CPCT02340071	CPCT02340071T	822.591225125869	272.695996163989	290.208583073603	0	0	0	0	423.30424358667	0	0	0	0	164.117957324383	0	0	0	93.0668904339487	452.32510189403	0	0	0	0	0	0	0	0	0	0	0	629.952769120115	0	0	0	0	0	0	318.228722128986	0	655.471110045553	0	0	0	0	0	0	0	0	0	0	0	60	73	53	148	28	14	34	69	10	30	24	24	68	10	37	30	55	102	32	333	14	6	2	7	8	16	2	0	10	6	127	36	13	28	14	107
CPCT02340110	CPCT02340110T	283.834404564166	3386.48985339785	3057.60236874413	0	0	0	0	3962.16809898654	0	0	0	0	4354.12989576563	0	0	0	1228.4473171084	625.236633687201	0	0	0	0	0	0	0	0	0	0	0	1781.09843287355	0	0	0	0	0	568.169398907104	945.614092101779	0	602.209503863653	0	0	0	0	0	0	0	0	0	0	0	720	337	274	319	14	6	10	4	4	26	6	6	8	6	139	22	10	8	14	104	18	4	2	22	18	26	8	2	12	20	1185	142	50	26	36	208
CPCT02340112	CPCT02340112T	584.232210793293	185.892067070593	139.794842891363	0	0	0	0	326.187966746513	0	0	0	0	0	0	0	0	110.232492602508	314.162603917148	0	0	0	0	0	0	0	0	0	0	0	709.496406932507	0	0	0	0	0	398.841200507257	197.917429899958	0	534.126532337607	0	0	0	0	0	0	0	0	0	0	0	211	206	220	343	0	0	0	2	2	2	0	0	4	0	8	0	2	6	4	4	0	2	0	6	2	2	2	0	4	4	60	2	4	4	8	8
CPCT02350007	CPCT02350007T	2060.53789164995	346.250192931008	188.591603642537	0	0	0	0	464.494134897361	0	0	0	0	115.250424448217	0	0	0	0	1181.44158049082	0	0	0	0	0	0	0	0	0	0	0	686.014431239389	0	0	0	0	0	492.433631733292	375.187528939651	0	485.947677110665	0	0	0	0	0	0	0	0	0	0	0	96	347	91	723	10	2	4	8	17	14	2	8	10	17	24	4	10	8	37	46	6	0	6	12	19	4	2	6	16	13	56	12	28	24	13	52
CPCT02350008	CPCT02350008T	0	38982.6369014944	1323.06465385788	0	0	0	0	0	0	0	0	0	46150.195852394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	267	231	496	2	2	8	12	4	4	0	8	18	4	18	8	36	48	6	22	4	2	4	0	6	6	0	6	2	8	82	62	58	4	16	34
CPCT02350021	CPCT02350021T	1084.08615973742	3037.54335339168	3354.36077680525	0	0	0	0	2949.95559810357	0	0	0	0	3703.21029358133	0	0	0	777.779266958425	1906.41005652808	0	0	0	0	0	0	0	0	0	0	0	1588.59163019694	0	0	0	0	0	1175.17742523705	793.795313639679	0	1587.09012582057	0	0	0	0	0	0	0	0	0	0	0	344	557	335	598	40	20	14	51	48	34	10	14	24	59	58	14	60	116	104	471	26	10	8	13	34	26	10	6	28	19	178	30	42	44	54	171
CPCT02360008	CPCT02360008T	501.63503649635	0	438.175182481752	0	0	0	0	296.649635036496	0	0	0	0	69.5036496350365	0	0	0	60.4379562043796	243.262773722628	0	0	0	0	0	0	0	0	0	0	0	470.408759124088	0	0	0	0	0	87.6350364963504	223.116788321168	0	212.540145985401	0	0	0	0	0	0	0	0	0	0	0	30	83	47	112	16	0	4	10	2	10	2	0	7	5	4	2	8	14	4	46	8	2	2	2	4	4	4	0	1	1	12	6	28	10	8	42
CPCT02360011	CPCT02360011T	578.335604018623	1620.23788287184	714.062337662338	0	0	0	0	1265.45219308993	0	0	0	0	2104.26336682186	0	0	0	1276.92908600833	899.688605733889	0	0	0	0	0	0	0	0	0	0	0	533.925018377849	0	0	0	0	0	389.715363881402	465.063660867434	0	334.326880666503	0	0	0	0	0	0	0	0	0	0	0	67	230	82	350	6	0	6	18	9	4	4	0	24	12	8	4	20	36	41	110	2	0	2	4	3	0	0	0	6	6	42	8	12	16	29	74
CPCT02360012	CPCT02360012T	360.163817200806	2340.06435675746	610.7778066697	0	0	0	0	460.709549502698	0	0	0	0	1315.09816030683	0	0	0	130.559383735292	464.711369693818	0	0	0	0	0	0	0	0	0	0	0	611.27803419359	0	0	0	0	0	193.588051745433	474.715920171618	0	733.333550022752	0	0	0	0	0	0	0	0	0	0	0	78	177	78	240	0	0	2	2	0	0	4	2	0	0	10	2	16	4	2	6	4	2	0	0	0	2	2	2	0	0	54	18	86	20	2	16
CPCT02360015	CPCT02360015T	601.908952739379	1465.3438517768	770.104074690599	0	0	0	0	0	0	0	0	0	816.020843887964	0	0	0	221.598320909025	467.652312368821	0	0	0	0	0	0	0	0	0	0	0	717.699066367518	0	0	0	0	0	263.023232250127	403.269016429037	0	981.72048925237	0	0	0	0	0	0	0	0	0	0	0	71	150	76	281	18	4	16	10	19	18	0	16	14	18	12	8	28	26	42	144	8	0	6	6	3	4	2	10	6	6	46	20	18	18	0	30
CPCT02360016	CPCT02360016T	694.231128924516	242.126920507682	244.638610554442	0	0	0	0	523.436205744823	0	0	0	0	282.816299265197	0	0	0	0	493.295925183701	0	0	0	0	0	0	0	0	0	0	0	471.193052772211	0	0	0	0	0	271.2625250501	173.808951235805	0	311.449565798263	0	0	0	0	0	0	0	0	0	0	0	43	106	51	161	0	0	0	2	0	0	0	0	0	0	2	2	2	2	2	8	0	0	0	2	0	0	0	0	2	2	16	6	14	18	14	28
CPCT02360017	CPCT02360017T	658.425093187406	3216.69133158855	149.369577286065	0	0	0	0	0	0	0	0	0	791.309064953605	0	0	0	0	308.730430644778	0	0	0	0	0	0	0	0	0	0	0	562.009279086367	0	0	0	0	0	0	125.890078515346	0	267.266634943294	0	0	0	0	0	0	0	0	0	0	0	71	81	67	252	2	0	0	0	2	2	0	0	0	4	2	0	2	4	0	0	2	0	2	0	4	0	0	0	4	0	14	0	0	4	6	16
CPCT02360018	CPCT02360018T	725.714019735617	1614.70117296593	0	0	0	0	0	167.27983615714	0	0	0	0	0	0	0	0	0	829.38745112642	0	0	0	0	0	0	0	0	0	0	0	1125.88344814746	0	0	0	0	0	495.829454477751	135.727052690374	0	218.365295103333	0	0	0	0	0	0	0	0	0	0	0	58	153	42	321	0	0	2	14	2	2	0	4	8	4	2	6	0	18	2	16	2	0	0	2	0	2	0	0	4	0	22	0	4	8	2	8
CPCT02360022	CPCT02360022T	543.971858010873	576.20722737448	156.140070354973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.438119603454	0	0	0	0	0	0	0	0	0	0	0	728.821554205309	0	0	0	0	0	236.728493763991	0	0	419.563479373201	0	0	0	0	0	0	0	0	0	0	0	65	88	60	218	2	0	2	2	0	2	0	0	2	2	4	0	2	2	0	7	2	2	4	0	4	0	2	4	2	2	16	2	10	8	12	35
CPCT02370003	CPCT02370003T	0	316.949995976071	5433.21391206374	0	0	0	0	5122.77315771119	0	0	0	0	810.650937575449	0	0	0	526.247149716984	670.451887222684	0	0	0	0	0	0	0	0	0	0	0	550.781983528717	0	0	0	0	0	1393.97912922177	1137.11444053974	0	2618.71797623199	0	0	0	0	0	0	0	0	0	0	0	894	729	379	336	4	6	4	4	6	4	2	4	2	5	86	58	20	4	0	49	28	8	8	8	20	30	14	8	8	29	1176	588	260	66	68	247
CPCT02370006	CPCT02370006T	848.401999156982	343.675558499428	745.048473535256	0	0	0	0	892.553019810923	0	0	0	0	301.531402420666	0	0	0	141.483952550129	2694.71740832179	0	0	0	0	0	0	0	0	0	0	0	604.066237128922	0	0	0	0	0	897.068465105076	223.765400132474	0	639.688083338351	0	0	0	0	0	0	0	0	0	0	0	64	212	75	485	24	6	22	60	52	10	8	16	47	51	20	12	32	108	112	317	4	0	2	6	18	10	0	4	15	19	30	8	28	20	24	101
CPCT02370008	CPCT02370008T	555.08570336026	4098.51637111037	421.825056163663	0	0	0	0	701.872807227188	0	0	0	0	937.834329142966	0	0	0	212.916447588547	1137.22432006118	0	0	0	0	0	0	0	0	0	0	0	1188.82524735911	0	0	0	0	0	552.079824100186	243.977199942641	0	430.842693943884	0	0	0	0	0	0	0	0	0	0	0	99	240	109	375	0	0	0	10	4	0	2	0	8	2	0	2	2	6	8	0	0	0	0	6	0	0	0	0	6	2	58	2	16	8	0	50
CPCT02370024	CPCT02370024T	489.91728728937	2157.7314333264	455.493363844394	0	0	0	0	1403.39850218431	0	0	0	0	4059.52847930102	0	0	0	0	783.268982733514	0	0	0	0	0	0	0	0	0	0	0	775.785521115041	0	0	0	0	0	390.636696484294	637.092032452673	0	709.432161431246	0	0	0	0	0	0	0	0	0	0	0	204	222	162	294	2	0	6	26	10	2	6	12	20	10	14	4	22	43	14	153	8	0	2	4	4	4	0	2	0	2	60	10	26	15	6	27
CPCT02370025	CPCT02370025T	327.034756387875	752.380574511982	2197.95445167434	0	0	0	0	3971.06467227424	0	0	0	0	1039.28836692588	0	0	0	377.695048405015	624.475876844945	0	0	0	0	0	0	0	0	0	0	0	1482.18973178861	0	0	0	0	0	703.726630693541	411.301380733217	0	754.888509760356	0	0	0	0	0	0	0	0	0	0	0	555	204	175	159	4	2	0	0	2	2	2	2	0	1	98	40	8	0	0	33	16	6	0	4	16	8	10	0	2	13	1128	358	26	24	30	191
CPCT02380020	CPCT02380020T	279.936503496504	0	4798.84020343293	0	0	0	0	6925.55923712651	0	0	0	0	969.049357914812	0	0	0	697.595778766688	0	0	0	0	0	0	0	0	0	0	0	0	1884.70619198983	0	0	0	0	0	1061.86253019708	1581.31689764781	0	821.845670692944	0	0	0	0	0	0	0	0	0	0	0	1008	309	345	335	22	4	0	2	2	10	10	2	2	0	175	26	10	22	6	61	24	14	10	12	20	26	12	10	10	22	1509	278	76	66	40	319
CPCT02380024	CPCT02380024T	1521.9909442781	885.32147812751	1575.13028554736	0	0	0	0	1725.52464763018	0	0	0	0	2595.8066895494	0	0	0	1748.0838019426	1663.86295917622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905.374059738553	423.610786533265	0	684.294347476813	0	0	0	0	0	0	0	0	0	0	0	96	286	104	398	6	2	10	22	30	14	7	6	34	19	20	12	16	52	38	146	2	0	0	6	14	8	3	4	4	11	48	22	14	10	10	84
CPCT02380026	CPCT02380026T	617.742399845421	585.386834986474	1670.04492464254	0	0	0	0	2245.47620121087	0	0	0	0	638.151294602602	0	0	0	4962.34809352055	353.920101764782	0	0	0	0	0	0	0	0	0	0	0	1781.54717892567	0	0	0	0	0	606.293507664563	877.084696637898	0	1119.00476619863	0	0	0	0	0	0	0	0	0	0	0	262	405	213	535	36	8	14	51	73	38	14	16	40	53	50	20	91	98	72	372	14	10	12	9	13	8	16	14	10	17	132	96	197	42	30	154
CPCT02380034	CPCT02380034T	505.490747980193	99.9927026322648	487.401615845713	0	0	0	0	550.211102423769	0	0	0	0	191.443315089914	0	0	0	110.544696377378	355.250456085484	0	0	0	0	0	0	0	0	0	0	0	494.436278342455	0	0	0	0	0	337.663799843628	247.720615063852	0	475.844670315351	0	0	0	0	0	0	0	0	0	0	0	71	129	62	176	6	6	10	27	14	10	0	10	30	16	12	14	27	48	10	38	4	4	0	5	6	6	4	0	4	6	38	6	11	12	10	70
CPCT02380035	CPCT02380035T	4808.26253919444	884.996150167673	3313.11376375589	0	0	0	0	1829.45844481302	0	0	0	0	2118.29400370456	0	0	0	1040.40767060931	603.156608273508	0	0	0	0	0	0	0	0	0	0	0	1612.08220239464	0	0	0	0	0	17552.007215409	4939.68771564509	0	2575.53368603286	0	0	0	0	0	0	0	0	0	0	0	452	42632	415	6883	30	6	6	15	18	34	4	0	7	22	25	44	25	20	28	28	12	4	6	9	4	24	0	0	7	8	123	82	77	22	16	70
CPCT02380036	CPCT02380036T	600.455719276925	806.111803129272	425.322801154489	0	0	0	0	1043.79219200972	0	0	0	0	371.281786419566	0	0	0	204.154944554155	760.577244417439	0	0	0	0	0	0	0	0	0	0	0	805.611423363208	0	0	0	0	0	484.867993316117	283.715327358347	0	802.10876500076	0	0	0	0	0	0	0	0	0	0	0	90	267	114	344	0	2	4	0	0	0	4	2	2	0	8	2	22	6	0	10	4	4	4	2	6	2	0	2	4	6	36	14	112	24	12	46
CPCT02380037	CPCT02380037T	450.197026471655	407.368548289617	670.31548410492	0	0	0	0	559.260244167775	0	0	0	0	281.373141544784	0	0	0	83.6649341230509	373.006164631935	0	0	0	0	0	0	0	0	0	0	0	269.421008098634	0	0	0	0	0	417.328659494742	0	0	526.889882751118	0	0	0	0	0	0	0	0	0	0	0	57	84	54	289	4	4	2	6	4	4	0	2	6	4	4	10	4	16	4	38	6	0	0	0	0	6	2	0	0	0	68	20	10	4	4	12
CPCT02380039	CPCT02380039T	1028.3182541085	10360.1689344407	391.430818165754	0	0	0	0	0	0	0	0	0	2026.64180950698	0	0	0	311.944866584202	909.339282558756	0	0	0	0	0	0	0	0	0	0	0	447.920834069624	0	0	0	0	0	591.39547623255	0	0	513.909171231666	0	0	0	0	0	0	0	0	0	0	0	104	310	66	400	4	2	4	14	6	4	2	4	16	0	14	2	16	24	6	50	6	0	0	14	0	6	0	2	8	0	68	4	16	20	0	32
CPCT02380052	CPCT02380052T	1950.53394830737	6118.10648333478	1530.02662953616	0	0	0	0	0	0	0	0	0	12764.2221564703	0	0	0	0	3005.55231050387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743.512940562179	721.012548951353	0	1363.52373161605	0	0	0	0	0	0	0	0	0	0	0	84	447	114	428	8	0	2	9	2	10	0	0	10	3	6	4	2	12	17	24	2	2	0	3	4	8	2	4	2	5	50	2	6	6	5	16
CPCT02390001	CPCT02390001T	578.746637441467	144.686659360367	696.210022915214	0	0	0	0	0	0	0	0	0	199.133207133606	0	0	0	140.653581747534	1034.48440769154	0	0	0	0	0	0	0	0	0	0	0	378.605160904653	0	0	0	0	0	485.985852346319	485.481717644715	0	834.342931154727	0	0	0	0	0	0	0	0	0	0	0	43	139	41	288	12	6	16	26	13	12	4	8	52	14	16	15	20	45	30	162	8	0	2	14	11	4	0	2	4	16	42	13	16	19	20	42
CPCT02390008	CPCT02390008T	955.343807763401	205.181226392349	182.160893675159	0	0	0	0	1439.27123683999	0	0	0	0	176.155589488066	0	0	0	99.587961102628	1012.89463955638	0	0	0	0	0	0	0	0	0	0	0	554.489753274934	0	0	0	0	0	404.857590613196	330.792172305714	0	866.265128988186	0	0	0	0	0	0	0	0	0	0	0	49	160	71	246	12	2	6	32	26	15	0	4	29	22	4	12	20	60	48	110	8	4	2	14	8	7	2	4	13	10	36	12	14	28	32	124
CPCT02390010	CPCT02390010T	843.380167637449	447.43642562864	1182.8319363546	0	0	0	0	930.867736894445	0	0	0	0	685.402614007671	0	0	0	197.971871004404	448.436283563006	0	0	0	0	0	0	0	0	0	0	0	1146.83705071743	0	0	0	0	0	229.967324904106	405.442392385282	0	519.426196902969	0	0	0	0	0	0	0	0	0	0	0	69	104	69	166	16	6	2	2	4	14	2	6	2	12	38	80	68	16	14	43	20	10	8	0	10	22	16	6	6	8	128	142	78	18	14	69
CPCT02390015	CPCT02390015T	0	44349.9042833399	0	0	0	0	0	0	0	0	0	0	42756.5065351718	0	0	0	0	1507.82268066285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	324	200	559	2	0	0	0	0	2	0	0	0	2	4	6	6	0	0	4	0	0	0	0	6	0	0	0	0	2	58	10	16	6	6	6
CPCT02390021	CPCT02390021T	737.309194331252	11791.9416157879	561.616372056799	0	0	0	0	0	0	0	0	0	21014.5634118187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.580114876987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	180	104	283	0	0	0	2	0	0	2	0	0	0	4	4	2	2	0	8	4	0	0	0	2	2	0	0	0	0	44	10	14	2	2	30
CPCT02390029	CPCT02390029T	827.911724137931	218.4	252.038620689655	0	0	0	0	425.252413793103	0	0	0	0	286.681379310345	0	0	0	74.3062068965517	223.92275862069	0	0	0	0	0	0	0	0	0	0	0	479.475862068966	0	0	0	0	0	0	238.48275862069	0	561.815172413793	0	0	0	0	0	0	0	0	0	0	0	50	144	42	149	6	4	16	28	2	8	8	16	21	4	22	4	42	62	12	29	6	6	4	12	8	10	6	2	11	6	40	16	30	18	18	61
CPCT02390035	CPCT02390035T	790.412802090137	259.635597648596	1074.56120182887	0	0	0	0	1180.61659046375	0	0	0	0	379.698301763553	0	0	0	191.099804049641	1449.25689092097	0	0	0	0	0	0	0	0	0	0	0	315.164598301764	0	0	0	0	0	866.952775963423	270.141084258654	0	881.460352710647	0	0	0	0	0	0	0	0	0	0	0	124	547	99	576	42	22	30	131	48	38	16	32	127	38	82	16	54	244	63	154	34	4	8	11	16	28	6	2	11	16	62	10	24	22	43	100
CPCT02390038	CPCT02390038T	963.909847563827	12250.8542036847	0	0	0	0	0	343.967829421117	0	0	0	0	4935.53838960067	0	0	0	0	708.433741700178	0	0	0	0	0	0	0	0	0	0	0	707.93378845974	0	0	0	0	0	0	346.467595623305	0	818.423454596465	0	0	0	0	0	0	0	0	0	0	0	64	189	55	343	2	2	2	4	8	4	0	0	0	2	0	2	4	6	6	30	2	2	0	2	0	0	0	0	0	0	62	10	18	0	4	22
CPCT02390040	CPCT02390040T	585.345832277679	2178.286969006	0	0	0	0	0	228.635081496495	0	0	0	0	1062.12752301326	0	0	0	0	586.846719027109	0	0	0	0	0	0	0	0	0	0	0	187.610843678743	0	0	0	0	0	324.691833460012	155.091630774428	0	470.77814373786	0	0	0	0	0	0	0	0	0	0	0	28	164	39	275	6	2	0	16	2	6	0	8	16	0	2	6	14	38	2	28	0	2	0	0	0	4	2	0	0	0	4	2	2	2	0	2
CPCT02390043	CPCT02390043T	534.140859931416	1965.01820100237	654.67264573991	0	0	0	0	860.726984964389	0	0	0	0	3139.8280137167	0	0	0	0	470.62410973358	0	0	0	0	0	0	0	0	0	0	0	851.22447902928	0	0	0	0	0	0	401.605908731205	0	322.084938011079	0	0	0	0	0	0	0	0	0	0	0	57	137	48	212	10	0	12	28	42	4	6	14	35	26	12	21	22	78	63	44	0	2	0	12	4	12	4	2	7	4	58	9	18	12	7	22
CPCT02410001	CPCT02410001T	759.214155749636	100.301673944687	97.3224163027656	0	0	0	0	150.949053857351	0	0	0	0	0	0	0	0	0	188.189774381368	0	0	0	0	0	0	0	0	0	0	0	695.656659388646	0	0	0	0	0	196.631004366812	134.066593886463	0	351.552401746725	0	0	0	0	0	0	0	0	0	0	0	59	99	40	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	2	2	10	2	4	2	2	6
CPCT02410004	CPCT02410004T	1302.61325966851	497.689483205398	1145.73832689581	0	0	0	0	1718.10629247543	0	0	0	0	474.634381264362	0	0	0	161.385713587249	1974.21840316824	0	0	0	0	0	0	0	0	0	0	0	909.674130934337	0	0	0	0	0	799.410599911993	0	0	1111.65687185254	0	0	0	0	0	0	0	0	0	0	0	96	153	95	240	38	16	30	42	42	44	10	20	35	33	27	13	62	96	76	432	14	10	6	38	32	34	8	14	39	33	97	39	48	72	76	232
CPCT02410009	CPCT02410009T	601.766820843491	13413.8022739183	320.375857276311	0	0	0	0	662.243386725603	0	0	0	0	4156.38943698877	0	0	0	415.339059901114	400.344870012987	0	0	0	0	0	0	0	0	0	0	0	874.161270477796	0	0	0	0	0	380.852423158422	0	0	414.339447241906	0	0	0	0	0	0	0	0	0	0	0	83	161	74	236	4	2	2	8	2	4	0	8	8	1	12	10	56	15	6	46	8	2	4	6	10	8	2	6	10	9	46	34	276	145	6	34
CPCT02410017	CPCT02410017T	2128.92277699556	953.569587349724	1258.27228419799	0	0	0	0	2761.30575111015	0	0	0	0	417.592548467454	0	0	0	428.082313440918	4586.52485649301	0	0	0	0	0	0	0	0	0	0	0	1529.00812303693	0	0	0	0	0	2166.88573594715	0	0	1956.59092386007	0	0	0	0	0	0	0	0	0	0	0	160	1084	146	889	26	32	37	50	35	33	20	32	48	53	80	38	119	127	70	518	28	14	25	24	11	33	18	30	22	9	204	84	763	197	10	184
CPCT02440018	CPCT02440018T	1750.6159106769	832.432658757851	192.562735519888	0	0	0	0	731.638101884159	0	0	0	0	251.234193998604	0	0	0	109.820935101186	849.983949755757	0	0	0	0	0	0	0	0	0	0	0	1114.25624563852	0	0	0	0	0	469.873133286811	159.967480809491	0	723.61465457083	0	0	0	0	0	0	0	0	0	0	0	90	163	81	316	2	0	0	2	4	0	0	0	6	0	6	0	4	8	6	34	0	0	0	6	10	0	0	0	6	10	80	4	8	14	12	36
CPCT02440021	CPCT02440021T	602.426767986273	323.302365485966	130.525799730359	0	0	0	0	288.662826326756	0	0	0	0	0	0	0	0	0	839.883319034195	0	0	0	0	0	0	0	0	0	0	0	771.608285329084	0	0	0	0	0	347.901458512073	252.015197940924	0	419.69064836377	0	0	0	0	0	0	0	0	0	0	0	56	129	57	240	4	6	2	10	2	10	2	4	6	0	6	2	8	8	4	54	0	0	2	0	2	0	0	2	6	2	40	2	2	2	4	6
CPCT02450016	CPCT02450016T	866.119548660085	8098.76722143865	393.100394922426	0	0	0	0	369.124767277856	0	0	0	0	5821.08259520451	0	0	0	0	516.474978843441	0	0	0	0	0	0	0	0	0	0	0	554.436389280677	0	0	0	0	0	0	280.21514809591	0	536.954160789845	0	0	0	0	0	0	0	0	0	0	0	57	190	65	236	2	2	6	10	3	4	4	8	12	6	10	4	16	33	2	42	4	0	0	2	5	4	0	0	2	4	20	14	8	7	8	24
CPCT02460001	CPCT02460001T	419.121924260717	3042.75523322054	6328.79101127417	0	0	0	0	4448.98671926811	0	0	0	0	6248.36356216097	0	0	0	1288.33783393133	1046.05638784498	0	0	0	0	0	0	0	0	0	0	0	2707.05805431326	0	0	0	0	0	1335.79502440186	901.686618939922	0	1610.04763038414	0	0	0	0	0	0	0	0	0	0	0	1146	611	627	648	24	8	6	6	6	14	8	4	9	10	69	16	34	16	17	46	24	12	2	20	18	26	16	10	19	10	797	98	56	24	23	146
